question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
2-HOP_TEAM_COUNTRY_133,emrah bassan'ın oynadığı takımın ülkesi neresidir?,emrah bassan -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_134,yaser yildiz'ın oynadığı takımın ülkesi neresidir?,yaser yildiz -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_135,fatih şen'ın oynadığı takımın ülkesi neresidir?,fatih şen -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_136,goksu turkdogan'ın oynadığı takımın ülkesi neresidir?,goksu turkdogan -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_137,güven varol'ın oynadığı takımın ülkesi neresidir?,güven varol -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_138,hasan hakan hacıbektaşoğlu'ın oynadığı takımın ülkesi neresidir?,hasan hakan hacıbektaşoğlu -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_139,ahmet aras'ın oynadığı takımın ülkesi neresidir?,ahmet aras -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_140,Suat Okyar'ın oynadığı takımın ülkesi neresidir?,Suat Okyar -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_141,Lokman Gör'ın oynadığı takımın ülkesi neresidir?,Lokman Gör -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_142,Zeki Korkmaz'ın oynadığı takımın ülkesi neresidir?,Zeki Korkmaz -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_143,zeki yıldırım'ın oynadığı takımın ülkesi neresidir?,zeki yıldırım -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_144,yakup bugun'ın oynadığı takımın ülkesi neresidir?,yakup bugun -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_145,ramazan sal'ın oynadığı takımın ülkesi neresidir?,ramazan sal -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_146,Yasir Elmaci'ın oynadığı takımın ülkesi neresidir?,Yasir Elmaci -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_147,omer can sokullu'ın oynadığı takımın ülkesi neresidir?,omer can sokullu -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_148,Onder Cengel'ın oynadığı takımın ülkesi neresidir?,Onder Cengel -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_149,Ali Mumcu'ın oynadığı takımın ülkesi neresidir?,Ali Mumcu -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_150,Coskun Birdal'ın oynadığı takımın ülkesi neresidir?,Coskun Birdal -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_151,erhan namlı'ın oynadığı takımın ülkesi neresidir?,erhan namlı -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_152,Okan Deniz'ın oynadığı takımın ülkesi neresidir?,Okan Deniz -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_153,Cem Demir'ın oynadığı takımın ülkesi neresidir?,Cem Demir -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_154,zafer kılıçkan'ın oynadığı takımın ülkesi neresidir?,zafer kılıçkan -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_155,Senol Fidan'ın oynadığı takımın ülkesi neresidir?,Senol Fidan -> member of sports team -> pendik s.k. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_156,Sinan Kurumus'ın oynadığı takımın ülkesi neresidir?,Sinan Kurumus -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_157,guerhan guersoy'ın oynadığı takımın ülkesi neresidir?,guerhan guersoy -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_158,gökhan kaba'ın oynadığı takımın ülkesi neresidir?,gökhan kaba -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_159,gökhan öztürk'ın oynadığı takımın ülkesi neresidir?,gökhan öztürk -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_160,birol parlak'ın oynadığı takımın ülkesi neresidir?,birol parlak -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_161,mehmet aksu'ın oynadığı takımın ülkesi neresidir?,mehmet aksu -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_162,Yusuf Kurtulus'ın oynadığı takımın ülkesi neresidir?,Yusuf Kurtulus -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_163,Hasan Ali Durtuluk'ın oynadığı takımın ülkesi neresidir?,Hasan Ali Durtuluk -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_164,Mustafa Kocabey'ın oynadığı takımın ülkesi neresidir?,Mustafa Kocabey -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_165,Korcan Celikay'ın oynadığı takımın ülkesi neresidir?,Korcan Celikay -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_166,adem arda atay'ın oynadığı takımın ülkesi neresidir?,adem arda atay -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_167,Anıl Abanoz'ın oynadığı takımın ülkesi neresidir?,Anıl Abanoz -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_168,Evren Erdeniz'ın oynadığı takımın ülkesi neresidir?,Evren Erdeniz -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_169,Metin Akan'ın oynadığı takımın ülkesi neresidir?,Metin Akan -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_170,mehmet bölükbaşı'ın oynadığı takımın ülkesi neresidir?,mehmet bölükbaşı -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_171,fatih akyel'ın oynadığı takımın ülkesi neresidir?,fatih akyel -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_172,musa büyük'ın oynadığı takımın ülkesi neresidir?,musa büyük -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_173,i̇lker erbay'ın oynadığı takımın ülkesi neresidir?,i̇lker erbay -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_174,ersin gureler'ın oynadığı takımın ülkesi neresidir?,ersin gureler -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_175,okan yilmaz'ın oynadığı takımın ülkesi neresidir?,okan yilmaz -> member of sports team -> Tepecik Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_176,emre aktaş'ın oynadığı takımın ülkesi neresidir?,emre aktaş -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_177,Emre Aygun'ın oynadığı takımın ülkesi neresidir?,Emre Aygun -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_178,guerhan guersoy'ın oynadığı takımın ülkesi neresidir?,guerhan guersoy -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_179,Fatih Yiğituşağı'ın oynadığı takımın ülkesi neresidir?,Fatih Yiğituşağı -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_180,Burak Kardeş'ın oynadığı takımın ülkesi neresidir?,Burak Kardeş -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_181,Burak Altiparmak'ın oynadığı takımın ülkesi neresidir?,Burak Altiparmak -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_182,Metin Sevinc'ın oynadığı takımın ülkesi neresidir?,Metin Sevinc -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_183,Muhammed Bayir'ın oynadığı takımın ülkesi neresidir?,Muhammed Bayir -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_184,Muğdat Çelik'ın oynadığı takımın ülkesi neresidir?,Muğdat Çelik -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_185,Kaan Kanak'ın oynadığı takımın ülkesi neresidir?,Kaan Kanak -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_186,Mahmut Akan'ın oynadığı takımın ülkesi neresidir?,Mahmut Akan -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_187,Mahmut Boz'ın oynadığı takımın ülkesi neresidir?,Mahmut Boz -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_188,Mustafa Keçeli'ın oynadığı takımın ülkesi neresidir?,Mustafa Keçeli -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_189,serhat gülpınar'ın oynadığı takımın ülkesi neresidir?,serhat gülpınar -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_190,Serol Demirhan'ın oynadığı takımın ülkesi neresidir?,Serol Demirhan -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_191,alican karadağ'ın oynadığı takımın ülkesi neresidir?,alican karadağ -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_192,Sener Ozbayrakli'ın oynadığı takımın ülkesi neresidir?,Sener Ozbayrakli -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_193,Hasan Ali Durtuluk'ın oynadığı takımın ülkesi neresidir?,Hasan Ali Durtuluk -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_194,Ömer Kulga'ın oynadığı takımın ülkesi neresidir?,Ömer Kulga -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_195,abdullah keseroglu'ın oynadığı takımın ülkesi neresidir?,abdullah keseroglu -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_196,ramazan tunç'ın oynadığı takımın ülkesi neresidir?,ramazan tunç -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_197,tufan kelleci'ın oynadığı takımın ülkesi neresidir?,tufan kelleci -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_198,Ender Alkan'ın oynadığı takımın ülkesi neresidir?,Ender Alkan -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_199,Ercument Kafkasyali'ın oynadığı takımın ülkesi neresidir?,Ercument Kafkasyali -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_200,erhan aydın'ın oynadığı takımın ülkesi neresidir?,erhan aydın -> member of sports team -> Bugsasspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_LEAGUE_001,Semavi Özgür'ın oynadığı takım hangi ligdedir?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_002,kerem can akyuz'ın oynadığı takım hangi ligdedir?,kerem can akyuz -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_003,Ahmet Bahçıvan'ın oynadığı takım hangi ligdedir?,Ahmet Bahçıvan -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_004,mehmet sıddık istemi'ın oynadığı takım hangi ligdedir?,mehmet sıddık istemi -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_005,i̇brahim ferdi coşkun'ın oynadığı takım hangi ligdedir?,i̇brahim ferdi coşkun -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_006,Sehmus Ozer'ın oynadığı takım hangi ligdedir?,Sehmus Ozer -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_007,volkan dikmen'ın oynadığı takım hangi ligdedir?,volkan dikmen -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_008,Baris Atas'ın oynadığı takım hangi ligdedir?,Baris Atas -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_009,Hakan Akman'ın oynadığı takım hangi ligdedir?,Hakan Akman -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_010,Huesnue Zeybekoglu'ın oynadığı takım hangi ligdedir?,Huesnue Zeybekoglu -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_011,Abdülaziz Demircan'ın oynadığı takım hangi ligdedir?,Abdülaziz Demircan -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_012,Deniz Naki'ın oynadığı takım hangi ligdedir?,Deniz Naki -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_013,caner çolak'ın oynadığı takım hangi ligdedir?,caner çolak -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_014,Tayfun Seven'ın oynadığı takım hangi ligdedir?,Tayfun Seven -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_015,tarik altuntas'ın oynadığı takım hangi ligdedir?,tarik altuntas -> member of sports team -> balçova belediyespor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_016,kadir ari'ın oynadığı takım hangi ligdedir?,kadir ari -> member of sports team -> balçova belediyespor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_017,veli kizilkaya'ın oynadığı takım hangi ligdedir?,veli kizilkaya -> member of sports team -> Kütahyaspor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_018,Adnan yıldız'ın oynadığı takım hangi ligdedir?,Adnan yıldız -> member of sports team -> Kütahyaspor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_019,eriş özkan'ın oynadığı takım hangi ligdedir?,eriş özkan -> member of sports team -> Kütahyaspor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_020,Gurkan Ekren'ın oynadığı takım hangi ligdedir?,Gurkan Ekren -> member of sports team -> Kütahyaspor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_021,Kemalettin Senturk'ın oynadığı takım hangi ligdedir?,Kemalettin Senturk -> member of sports team -> Kütahyaspor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_022,Burak Can Kalender'ın oynadığı takım hangi ligdedir?,Burak Can Kalender -> member of sports team -> Manavgatspor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
